order_id,sku_id,product_name,final_ak_price,units_sold,quantity,customer_id,placed_gmv,Order_Date
158838,7e0e5988f6,Duracell Ultra Alkaline Battery AAA 4U,125.8,6,1,125639,754.8,2022-06-16 20:31:07
138613,60d6e05bc0,Comfort After Wash Fabric Conditioner 860ml,202.16,24,1,35087,4851.84,2022-05-23 09:19:03
155451,5fc7902435,Tata Tea Gold 1kg,481.9,12,1,31697,5782.8,2022-06-12 19:40:17
132664,5f722b899a,Himalaya Baby Massage Oil 100ml,79.35,6,1,59770,476.1,2022-05-15 15:32:12
132664,5f084710f2,Himalaya Gentle Baby Powder 100g,56.54,6,1,59770,339.24,2022-05-15 15:32:12
137370,626a6447b5,Dettol Intense Cool Soap Bar 125g Buy 3 Get 1 Free,202.5,36,1,63336,7290,2022-05-21 12:46:54
137370,61d43fb6d9,Parachute Advansed Jasmine Coconut Hair Oil 400ml + Free Hair Oil 90 ml,158.05,18,1,63336,2844.9,2022-05-21 12:46:54
137370,60897b2934,Himalaya Purifying Neem Face Wash 150ml,119.34,18,1,63336,2148.12,2022-05-21 12:46:54
132562,60eeb3fa9b,Cherry Blossom Wax Shoe Polish 40g,59.29,18,1,94416,1067.22,2022-05-15 12:59:35
117278,6149d9057a,Parle Orange Bite Candy 195g,35,24,1,36179,840,2022-05-01 09:55:38
117278,60c49b50a6,Parle Assorted Candies 195g  (Mango Bite + Orange Bite),35,24,1,36179,840,2022-05-01 09:55:38
117278,61b882a837,Parle Assorted Toffee 196.75g (Melody +  Londonderry),35,24,1,36179,840,2022-05-01 09:55:38
117278,60c49a7b27,Parle Mango Bite Candy 195g,35,24,1,36179,840,2022-05-01 09:55:38
117278,5f84535c89,Parle Mazelo Assorted Toffee 198g,35,24,1,36179,840,2022-05-01 09:55:38
117278,60c499afa6,Parle Kacha Mango Bite Candy 198g,35,24,4,36179,3360,2022-05-01 09:55:38
117278,6008342785,Parle Londonderry Candies 198g,35,24,1,36179,840,2022-05-01 09:55:38
129718,619f2e47e1,Clinic Plus Strong & Long Sachet 960U X 6ml,714,1,2,32293,1428,2022-05-11 16:05:24
136711,624d46d402,Unibic Cookies Cashew Badam 500g,67.2,18,1,83596,1209.6,2022-05-20 17:48:12
136711,61166ff448,Anand Rajasthani Masala Mangodi 200g,48,24,1,83596,1152,2022-05-20 17:48:12
136711,611671b6b7,Anand Rajasthani Raita Boondi 200g,33,24,1,83596,792,2022-05-20 17:48:12
153017,6166ba3464,Head & Shoulders Smooth & Silky Anti Dandruff Shampoo 340ml,230.94,6,1,113478,1385.64,2022-06-09 16:06:13
158168,60ba01d65b,Brooke Bond Taaza Tea 1kg,224.64,15,2,20718,6739.2,2022-06-16 10:03:27
158168,60eeb3fa9b,Cherry Blossom Wax Shoe Polish Black 40g,59.29,18,1,20718,1067.22,2022-06-16 10:03:27
158168,1b51fdf715,Indulekha Ayurvedic Shampoo 580ml,390.6,6,1,20718,2343.6,2022-06-16 10:03:27
158168,308b12f846,Pond's Light Moisturiser 100ml,133.2,6,1,20718,799.2,2022-06-16 10:03:27
158168,de9979ac39,Set Wet Styling Gel Gravity Resist 50ml,39,12,1,20718,468,2022-06-16 10:03:27
158168,61ea523b1b,Surf Excel Easy Wash Detergent Powder 3kg,311.86,6,1,20718,1871.16,2022-06-16 10:03:27
153468,60d95e6dc0,Nihar Shanti Amla Hair Oil 75ml,17.02,12,1,8219,204.24,2022-06-10 07:04:11
153468,625a584f48,Glucon-D Instant Energy Health Drink Regular Refill 75g Free 50g,23.15,6,2,8219,277.8,2022-06-10 07:04:11
153468,5f84535c89,Parle Mazelo Assorted Toffee 198g,36,12,1,8219,432,2022-06-10 07:04:11
153468,61af6afd08,Kama Sutra Deodorant Combo Offer Pack 450ml,271.95,2,1,8219,543.9,2022-06-10 07:04:11
153468,5fd1eed981,Closeup Everfresh+ Red Hot Gel Toothpaste 48g,16.9,12,1,8219,202.8,2022-06-10 07:04:11
161593,61f3f6a6a7,Cadbury Oreo Original Vanilla Creme  46.3g,9.16,12,1,131338,109.92,2022-06-20 15:48:21
161593,60e2c01c60,Parle G Glucose Biscuit 50g+5g,4.57,72,2,131338,658.08,2022-06-20 15:48:21
161593,622247b24b,Satjug Rozana Pack Basmati Rice 5 Kg,475.2,1,1,131338,475.2,2022-06-20 15:48:21
161593,6188ff0492,"Mother's Receipe Udad Papad 5""  200g",52.48,5,1,131338,262.4,2022-06-20 15:48:21
152256,a728dfe2ad,Brut Attraction Totale All-in-one Hair & Body Shower Gel 500ml,219.45,6,1,38489,1316.7,2022-06-08 17:18:12
152256,610d5003df,Brut Original All-in-one Hair & Body Shower Gel 500ml,219.45,6,1,38489,1316.7,2022-06-08 17:18:12
152256,5f89ae913a,Patanjali Dant Kanti Dental Cream Natural 100g,44.29,36,1,38489,1594.44,2022-06-08 17:18:12
152256,625a584f48,Glucon-D Instant Energy Health Drink Regular Refill 75g Free 50g,22.73,18,1,38489,409.14,2022-06-08 17:18:12
152256,6098bf48c7,Glucon D Instant Energy Drink Tangy Orange 450g Refill,128.31,12,1,38489,1539.72,2022-06-08 17:18:12
152256,625a56a948,Glucon-D Instant Energy Health Drink Regular Refill 200g Free 50g,45.9,18,1,38489,826.2,2022-06-08 17:18:12
119958,61641ca8fe,Everyuth Golden Peeloff Mask 8 g,11.01,72,2,17758,1585.44,2022-05-05 19:36:59
119958,61641ca8fe,Everyuth Golden Peeloff Mask 8 g,11.01,48,1,17758,528.48,2022-05-05 19:36:59
133291,e027dcae6e,Unibic Choco Kiss Cookies 30g,8.4,144,1,63306,1209.6,2022-05-16 14:47:25
133291,d2b69c9edf,Raskik Coco Juice Mango 250ml,18.9,60,1,63306,1134,2022-05-16 14:47:25
133291,6270ee31f2,Raskik Coco Juice Litchi 250ml,18.9,60,1,63306,1134,2022-05-16 14:47:25
133291,84e52be075,Raskik Coco Juice Apple 250ml,18.9,60,1,63306,1134,2022-05-16 14:47:25
133291,c04d54f3c8,Raskik Coco Juice Guava 250ml,18.9,60,1,63306,1134,2022-05-16 14:47:25
161537,61f3f6a6a7,Cadbury Oreo Original Vanilla Creme  46.3g,8.83,36,4,28878,1271.52,2022-06-20 15:00:05
159447,93a0b39c66,"Cadbury Gems Minis Pack 45U, 142.2g",64,12,1,8722,768,2022-06-17 14:03:53
159447,61eacaf41b,Cadbury Oreo Vanilla Creme Biscuit Family Pack 300 g,68.8,6,1,8722,412.8,2022-06-17 14:03:53
159447,624d3d0f02,Unibic Cookies Choco Kiss 250g,81,6,1,8722,486,2022-06-17 14:03:53
128159,619f2e47e1,Clinic Plus Strong & Long Sachet 960U X 6ml,714,1,4,63993,2856,2022-05-09 18:26:33
140311,5fbe52156f,Gillette Presto Razor Set of 4 Pcs  (Buy 3 Get 1 Free),15.5,54,1,73176,837,2022-05-24 22:08:36
140311,6157fcbab3,Kama Sutra Spark Deodorant 220ml,129.92,6,1,73176,779.52,2022-05-24 22:08:36
140311,6176a67c90,Everyuth Naturals Advanced Golden Glow Peel-Off Mask 90g,84.75,12,1,73176,1017,2022-05-24 22:08:36
140311,60d1707cc5,Sunsilk Lusciously Thick & Long Shampoo 80ml,49.8,24,1,73176,1195.2,2022-05-24 22:08:36
140311,626cf092d1,Himalaya Herbals Complete Care Toothpaste 80g,37.4,30,1,73176,1122,2022-05-24 22:08:36
140311,621622b7b7,Nature's Essence Flawless Papaya Face Scrub 65ml,54.75,24,1,73176,1314,2022-05-24 22:08:36
140311,6139b047e2,BIKAJI Baat Chit Papad 400g,100.8,6,1,73176,604.8,2022-05-24 22:08:36
140311,60a3bbfb3d,Clinic Plus Strong & Long Health Shampoo 355ml,169.56,30,1,73176,5086.8,2022-05-24 22:08:36
148416,5f6fa5ae46,Lizol All In 1 Disinfectant Surface & Floor Cleaner Floral 2L,340,6,1,15638,2040,2022-06-03 12:16:52
148416,624ec12416,Noble Foods Flax Seeds 150g,42.5,20,1,15638,850,2022-06-03 12:16:52
148416,6163d80e51,Lizol Disinfectant Cleaner Citrus 500ml,88.58,6,1,15638,531.48,2022-06-03 12:16:52
148416,5f8464e689,Fem Gold Crème Bleach With Real Gold 40g,46.16,8,1,15638,369.28,2022-06-03 12:16:52
148416,5f84665b9e,Fem Fairness Naturals Saffron Skin Bleach 40g,43.1,8,1,15638,344.8,2022-06-03 12:16:52
148416,6089807319,Patanjali Saundarya Face Wash 60ml,49.8,6,1,15638,298.8,2022-06-03 12:16:52
150062,2923002a49,Lakme 9 to 5 CC 02 Honey 9g,93.27,18,1,117111,1678.86,2022-06-05 23:08:32
150062,7e0e5988f6,Duracell Ultra Alkaline Battery AAA 4U,119,24,1,117111,2856,2022-06-05 23:08:32
150062,fe483eb7a8,Sunsilk Stunning Black Shine Shampoo 360ml + Conditioner 80ml,299,18,2,117111,10764,2022-06-05 23:08:32
139586,6177890d90,Surf Excel Easy Wash Detergent Powder 80g,8.59,120,3,66113,3092.4,2022-05-24 10:11:08
117575,5fbe66036f,Sensodyne Sensitive Toothbrush 1U,37.8,1,2,44258,75.6,2022-05-02 11:44:13
117575,60eecb26be,Clinic Plus Shampoo 175ml,95.67,1,1,44258,95.67,2022-05-02 11:44:13
117575,605368c444,Sofy Bodyfit Regular Sanitary Pads 7U,19.11,1,4,44258,76.44,2022-05-02 11:44:13
158986,618e2f700e,Closeup Everfresh+ Triple Fresh Formula 23g,8.26,120,2,2775,1982.4,2022-06-16 23:13:47
158986,6110d72cf9,Keo Karpin Hair Oil 100ml,43.74,30,2,2775,2624.4,2022-06-16 23:13:47
158986,6181247b8a,Parachute Coconut Oil Jar 500 ml,187.41,24,1,2775,4497.84,2022-06-16 23:13:47
158986,5f7ffea19f,Parle 2 in 1 Eclairs Toffee 198g,35,24,1,2775,840,2022-06-16 23:13:47
158986,60c49a7b27,Parle Mango Bite Candy 195g,35,24,1,2775,840,2022-06-16 23:13:47
158986,609e82aa69,Nihar Shanti Amla Hair Oil 34ml,8.03,96,2,2775,1541.76,2022-06-16 23:13:47
155365,61f3f6a6a7,Cadbury Oreo Original Vanilla Creme  46.3g,8.83,36,1,127938,317.88,2022-06-12 15:03:13
133689,62624f31d4,Clean & Clear Foaming Face Wash 220ml,217.85,12,1,69236,2614.2,2022-05-17 00:04:30
128677,620f773ab7,Olivia Herbal Bleach 15g (Cream 13g + Activator 2g),28.45,45,1,97449,1280.25,2022-05-10 11:42:39
128677,620f7a6aa7,Olivia Herbal Bleach 8g (Cream 7g + Activator 1g),18.97,45,1,97449,853.65,2022-05-10 11:42:39
128677,6089807319,Patanjali Saundarya Face Wash 60g,48.6,18,8,97449,6998.4,2022-05-10 11:42:39
128677,60eed7e2a2,Patanjali's Saundarya Aloe Vera Gel 150ml,76.78,24,2,97449,3685.44,2022-05-10 11:42:39
128677,6145ea1feb,Livon Anti-Frizz Hair Serum 20ml,54,24,1,97449,1296,2022-05-10 11:42:39
128677,60d17870c5,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 50g,54.43,24,2,97449,2612.64,2022-05-10 11:42:39
154460,0911a7265c,Mohun's Corn Flakes 900g,168,6,1,119752,1008,2022-06-11 11:04:02
154460,622497ab6c,"Whisper Choice Ultra Sanitary Pads - With Disposal Bags , XL, 6 Pads",34.4,36,1,119752,1238.4,2022-06-11 11:04:02
154460,24b0ea0dbc,Unibic Cookies Choco Ripple Cookies 55g,8.6,48,1,119752,412.8,2022-06-11 11:04:02
141115,60897b2934,Himalaya Purifying Neem Face Wash 150ml,119.34,18,2,102274,4296.24,2022-05-25 18:11:08
137014,61d43fb6d9,Parachute Advansed Jasmine Coconut Hair Oil 400ml + Free Hair Oil 90 ml,158.05,18,3,55537,8534.7,2022-05-20 22:58:36
137014,61769ed690,Dabur Meswak  Family Pack 300 g,107.51,18,1,55537,1935.18,2022-05-20 22:58:36
137014,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,92.88,24,1,55537,2229.12,2022-05-20 22:58:36
158031,de9979ac39,Set Wet Styling Gel Gravity Resist 50ml,37.5,24,1,117111,900,2022-06-16 05:11:37
158031,5fbe52156f,Gillette Presto Razor Set of 4 Pcs,15.5,54,1,117111,837,2022-06-16 05:11:37
158031,308b12f846,Pond's Light Moisturiser 100ml,127,24,2,117111,6096,2022-06-16 05:11:37
158031,b2001c84bd,Dove Deep Moisture Body Wash 250ml,96,24,1,117111,2304,2022-06-16 05:11:37
158031,60ba01d65b,Brooke Bond Taaza Tea 1kg,224.64,15,1,117111,3369.6,2022-06-16 05:11:37
130886,61c463bb44,MamyPoko Pants Small 1U,8.4,60,1,11322,504,2022-05-13 11:04:32
159840,618e0f8cbd,Surf Excel Easy Wash Detergent Powder 500g,59.3,30,1,130816,1779,2022-06-17 22:18:35
159840,61f3f6a6a7,Cadbury Oreo Original Vanilla Creme  46.3g,8.83,36,1,130816,317.88,2022-06-17 22:18:35
159840,61fcd069a7,Dabur Amla Hair Oil 45ml + 25ml Free,17.08,18,1,130816,307.44,2022-06-17 22:18:35
159840,fd3087bbb8,Unibic Fruit & Nut Cookies 37.5g,8.4,144,1,130816,1209.6,2022-06-17 22:18:35
159840,eebdcc7586,Unibic Rich Chocolate Wafer Biscuits 30g,8.5,72,1,130816,612,2022-06-17 22:18:35
159840,e027dcae6e,Unibic Choco Kiss Cookies 30g,8.4,144,1,130816,1209.6,2022-06-17 22:18:35
159840,24b0ea0dbc,Unibic Cookies Choco Ripple Cookies 55g,8.4,144,1,130816,1209.6,2022-06-17 22:18:35
159840,2c23188a0d,Unibic Cashew Almond Cookies 32g,4.2,144,1,130816,604.8,2022-06-17 22:18:35
159840,0f3de437dd,Unibic Choco chip Cookies 37.5g,8.5,72,1,130816,612,2022-06-17 22:18:35
140369,625a5a9248,Himalaya Gentle Baby Soap 3U X 75g Free Baby Powder 50g,113.92,18,1,92619,2050.56,2022-05-24 23:18:59
140369,61a4e9f5b9,Himalaya Nourishing Skin Cream 50 ml,52.5,6,1,92619,315,2022-05-24 23:18:59
140369,620f5fb0b7,"Garnier Black Naturals Crème Hair Color, 4.0 Natural Brown 70ml+60g",145.5,18,1,92619,2619,2022-05-24 23:18:59
140369,6173cc92d2,"Garnier Color Naturals Creme Hair Color, Shade 5 Light Brown 70ml + 60g",140.61,18,1,92619,2530.98,2022-05-24 23:18:59
140369,6176a67c90,Everyuth Naturals Advanced Golden Glow Peel-Off Mask 90g,82.5,18,1,92619,1485,2022-05-24 23:18:59
140369,60dd2b0e45,Bajaj Almond Drops Hair Oil 95ml,60.83,40,1,92619,2433.2,2022-05-24 23:18:59
140369,61af6afd08,Kama Sutra Deodorant Combo Offer Pack 450ml,262.15,6,1,92619,1572.9,2022-05-24 23:18:59
140369,60d962efc0,Bajaj Almond Drops Hair Oil 45ml,32.15,36,1,92619,1157.4,2022-05-24 23:18:59
147459,6037889ff5,Colgate Toothpaste Strong Teeth Dental Cream 18g,8.8,12,1,107932,105.6,2022-06-01 22:23:22
144140,60c494c227,Parle Hide and Seek Biscuit Chocolate Chip Cookies 100g,22.5,24,1,64276,540,2022-05-29 01:49:25
144140,61f3f6a6a7,Cadbury Oreo Original Vanilla Creme  46.3g,8.83,36,1,64276,317.88,2022-05-29 01:49:25
144140,61eaf1991b,Cadbury Oreo Choco Creme Biscuits 46.3g,8.83,36,1,64276,317.88,2022-05-29 01:49:25
144140,61ea523b1b,Surf Excel Easy Wash Detergent Powder 3kg,311.86,6,1,64276,1871.16,2022-05-29 01:49:25
144140,618e0f8cbd,Surf Excel Easy Wash Detergent Powder 500g,59.3,30,1,64276,1779,2022-05-29 01:49:25
144140,60decaf73e,Sensodyne Sensitive Toothpaste Fresh Gel 75g,106.92,24,1,64276,2566.08,2022-05-29 01:49:25
144140,61822f25e8,Liril Lemon & Tea Tree Oil Soap 75g,21.72,24,1,64276,521.28,2022-05-29 01:49:25
144140,618e68300e,Pears Pure And Gentle Soap Bar 4U X 75g,135.1,18,1,64276,2431.8,2022-05-29 01:49:25
144140,625bf78948,Pears Pure & Gentle Facewash 150g,198.36,6,1,64276,1190.16,2022-05-29 01:49:25
144140,62220eba4b,Pears Pure And Gentle Soap Bar 60g,23.6,144,1,64276,3398.4,2022-05-29 01:49:25
144140,61fbf021b7,Closeup Deep Action Red Hot Gel Toothpaste 80g,47.9,6,4,64276,1149.6,2022-05-29 01:49:25
144140,61c70ff0ab,Harpic Disinfectant Toilet Cleaner 1L,168.22,18,1,64276,3027.96,2022-05-29 01:49:25
144140,6215fc20b7,Harpic Toilet Cleaner 250ml,44.41,18,1,64276,799.38,2022-05-29 01:49:25
140890,aaff01bc4d,Tata Tea Premium Delhi ki Chai 1kg,370.3,5,1,104235,1851.5,2022-05-25 14:05:36
140890,60b08f2398,Tata Tea Premium India ki Chai 500g,198.7,10,1,104235,1987,2022-05-25 14:05:36
140890,61c463bb44,MamyPoko Pants Small 1U,8.4,60,1,104235,504,2022-05-25 14:05:36
140890,60686b7df8,Johnson's Baby Soap 75g,47.51,12,1,104235,570.12,2022-05-25 14:05:36
140890,60378351ae,Johnson's Baby Powder 50g,35.57,12,1,104235,426.84,2022-05-25 14:05:36
140890,6039f87cae,Patanjali Dant Kanti Dental Cream 20g 12U + 1U Free,8.36,24,1,104235,200.64,2022-05-25 14:05:36
159328,6089807319,Patanjali Saundarya Face Wash 60ml,48.6,18,1,6497,874.8,2022-06-17 12:29:08
159328,60feae9632,Patanjali Saundarya Face Wash 100g,72.9,18,1,6497,1312.2,2022-06-17 12:29:08
159328,61021fdb38,Patanjali's Saundarya Aloe Vera Gel 60ml,38.52,18,1,6497,693.36,2022-06-17 12:29:08
159328,60eed7e2a2,Patanjali's Saundarya Aloe Vera Gel 150ml,76.78,24,1,6497,1842.72,2022-06-17 12:29:08
159328,5f81c9fb89,Head & Shoulders Anti Dandruff Shampoo Smooth & Silky 180ml,127.6,18,1,6497,2296.8,2022-06-17 12:29:08
159328,617152e84a,Dettol Original Handwash Pump 200 ml + 1 Refill Pouch Free,85.7,6,2,6497,1028.4,2022-06-17 12:29:08
159328,617152e84a,Dettol Original Handwash Pump 200 ml + 1 Refill Pouch Free,85.7,24,1,6497,2056.8,2022-06-17 12:29:08
159328,6047126063,Himalaya Purifying Neem Face Wash 100ml + Free Himalaya Toothpaste Rs. 20,95.48,24,1,6497,2291.52,2022-06-17 12:29:08
153910,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,1,126770,712,2022-06-10 15:19:50
153910,60d579ebc0,Dabur Amla Hair Oil 90ml + 20ml,41.08,6,2,126770,492.96,2022-06-10 15:19:50
153910,61fbf021b7,Closeup Deep Action Red Hot Gel Toothpaste 80g,48.95,4,1,126770,195.8,2022-06-10 15:19:50
153910,1f2aae7161,Colgate Max Fresh Cooling Crystals Spicy Fresh Red 18g,8.8,60,1,126770,528,2022-06-10 15:19:50
153910,618e0f8cbd,Surf Excel Easy Wash Detergent Powder 500g,61.1,10,1,126770,611,2022-06-10 15:19:50
153910,61fcd069a7,Dabur Amla Hair Oil 45ml + 25ml Free,17.4,6,2,126770,208.8,2022-06-10 15:19:50
153910,6231e2fd50,MamyPoko Pants Standard Large 1U,11.76,64,1,126770,752.64,2022-06-10 15:19:50
153910,61c463bb44,MamyPoko Pants Small 1U,8.4,60,1,126770,504,2022-06-10 15:19:50
153910,60e2c01c60,Parle G Glucose Biscuit 50g+5g,4.57,48,2,126770,438.72,2022-06-10 15:19:50
144298,60c7654a27,Brooke Bond Red Label Tea 1kg,419,18,2,92696,15084,2022-05-29 11:27:59
144298,60feae9632,Patanjali Saundarya Face Wash 100g,72.9,18,1,92696,1312.2,2022-05-29 11:27:59
144298,62357b7750,Mother's Recipe Mixed Pickle With Mustard Oil 1kg,92.5,12,1,92696,1110,2022-05-29 11:27:59
127573,6089807319,Patanjali Saundarya Face Wash 60g,49.8,6,1,102665,298.8,2022-05-09 06:16:41
120199,619f2e47e1,Clinic Plus Strong & Long Sachet 960U X 6ml,714,1,10,37927,7140,2022-05-06 11:11:29
120199,60d962efc0,Bajaj Almond Drops Hair Oil 45ml,32.15,36,2,37927,2314.8,2022-05-06 11:11:29
120199,618e2f700e,Closeup Everfresh+ Triple Fresh Formula 23g,8.11,288,1,37927,2335.68,2022-05-06 11:11:29
120199,60cc4ad227,Parachute Coconut Oil 45ml,17.25,96,1,37927,1656,2022-05-06 11:11:29
146784,60ee93d69b,Hair & Care Aloe Vera Hair Oil 200ml,102,6,2,29051,1224,2022-06-01 06:12:59
146784,6163d80e51,Lizol Disinfectant Cleaner Citrus 500ml,86.5,18,1,29051,1557,2022-06-01 06:12:59
144921,6098bf48c7,Glucon D Instant Energy Drink Tangy Orange 450g Refill,134.94,4,1,20019,539.76,2022-05-30 02:01:10
144921,6232e57650,Glucon D Instant Energy Drink Tangy Orange 1kg Refill,267.64,4,1,20019,1070.56,2022-05-30 02:01:10
144921,62162243a7,Blue Heaven Bling Nail Paint 508 Velvet Wine 8ml,48.75,6,1,20019,292.5,2022-05-30 02:01:10
144921,61021fdb38,Patanjali's Saundarya Aloe Vera Gel 60ml,39.96,6,1,20019,239.76,2022-05-30 02:01:10
144921,626cf940d1,Fogg Real Man Thrill Deodrant 200ml,164.45,8,1,20019,1315.6,2022-05-30 02:01:10
128006,618f82730e,POND'S Triple Vitamin Moisturising Body Lotion 40ml,29,8,2,98488,464,2022-05-09 16:31:44
128006,6089807319,Patanjali Saundarya Face Wash 60g,48.6,18,1,98488,874.8,2022-05-09 16:31:44
128006,61641ca8fe,Everyuth Golden Peeloff Mask 8 g,11.01,72,1,98488,792.72,2022-05-09 16:31:44
128006,61021fdb38,Patanjali's Saundarya Aloe Vera Gel 60ml,38.52,18,1,98488,693.36,2022-05-09 16:31:44
128006,6145ea1feb,Livon Anti-Frizz Hair Serum 20ml,56,8,1,98488,448,2022-05-09 16:31:44
128006,622497ab6c,"Whisper Choice Ultra Sanitary Pads - With Disposal Bags , XL, 6 Pads",33.5,36,1,98488,1206,2022-05-09 16:31:44
128006,6047142963,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 100g,103.94,16,1,98488,1663.04,2022-05-09 16:31:44
131683,6031046489,"Whisper Sanitary Pads - Ultra Clean XL+ , 7 Pads",66.64,6,1,92875,399.84,2022-05-14 08:14:14
163966,6229bb5266,Margo Original Neem Soap 45g,8.24,36,2,72850,593.28,2022-06-23 09:15:49
163966,2c23188a0d,Unibic Cashew Badam Cookies 30g,4.3,48,1,72850,206.4,2022-06-23 09:15:49
163966,62189c74d8,Top Ramen Masala Noodles 60g,8.8,36,1,72850,316.8,2022-06-23 09:15:49
163966,3229ce1345,Wrigley's Doublemint Ice Burst Candy 112.5g,38,12,1,72850,456,2022-06-23 09:15:49
163966,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,1,72850,712,2022-06-23 09:15:49
163966,4d4d3ad61f,Nisha Hair Heena Black 10g,9.9,50,1,72850,495,2022-06-23 09:15:49
163966,b095d745f4,Candzey Mix Fruits 100g,21.6,25,1,72850,540,2022-06-23 09:15:49
163966,13331cd958,Unibic Cookies Choco Ripple Cookies 33g,4.3,48,1,72850,206.4,2022-06-23 09:15:49
163966,623c63c96e,Oral-B Fresh Clean Toothbrush 10U + 2U Free,11.8,24,1,72850,283.2,2022-06-23 09:15:49
138768,5f7c8ce714,Fem Gold Crème Bleach 8g + Gulabari Rose Water 59ml,31.7,18,7,87936,3994.2,2022-05-23 12:54:54
138768,618e68300e,Pears Pure And Gentle Soap Bar 4U X 75g,135.1,18,1,87936,2431.8,2022-05-23 12:54:54
138768,60f14c4e34,Nihar Shanti Amla Hair Oil 140ml,29.22,18,1,87936,525.96,2022-05-23 12:54:54
154666,61f3f6a6a7,Cadbury Oreo Original Vanilla Creme  46.3g,8.83,36,10,27350,3178.8,2022-06-11 13:50:30
154666,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,10,27350,7120,2022-06-11 13:50:30
154666,61eaf1991b,Cadbury Oreo Choco Creme Biscuits 46.3g,8.83,36,3,27350,953.64,2022-06-11 13:50:30
154666,6163d80e51,Lizol Disinfectant Cleaner Citrus 500ml,86.5,18,4,27350,6228,2022-06-11 13:50:30
152646,becea23e1a,Johnson's Baby Soap with Baby Lotion &Vitamin E 25g,13.05,11,1,103526,143.55,2022-06-09 11:00:46
152646,60d17870c5,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 50g,56.45,6,1,103526,338.7,2022-06-09 11:00:46
152646,60d95e6dc0,Nihar Shanti Amla Hair Oil 75ml,17.02,12,1,103526,204.24,2022-06-09 11:00:46
152646,5fa93040c2,Himalaya Purifying Neem Facewash 50ml,52.5,6,1,103526,315,2022-06-09 11:00:46
152646,6047126063,Himalaya Purifying Neem Face Wash 100ml + Free Himalaya Toothpaste Rs. 20,99.02,6,1,103526,594.12,2022-06-09 11:00:46
124015,61d43d249a,Patanjali Dant Kanti Dental Cream Natural 300gm + Free Toothbrush,127.22,18,1,104990,2289.96,2022-05-07 10:33:44
124015,624d46d402,Unibic Cookies Cashew Badam 500g,67.2,18,1,104990,1209.6,2022-05-07 10:33:44
124015,61a0dbe1ec,Saffola Masala Oats Classic Masala 38g,12.73,60,1,104990,763.8,2022-05-07 10:33:44
146794,6193b517d4,Odonil Air Freshener Jasmine Mist 50g,29,72,2,106163,4176,2022-06-01 07:27:11
130042,627b78c26d,Lux Soft Glow Rose & Vitamin E Soap 4U X 75g,69,36,2,98327,4968,2022-05-12 01:13:22
130042,627b77616d,Lifebuoy Silver Shield Soap 4U X 75g,55.3,36,2,98327,3981.6,2022-05-12 01:13:22
130042,6229bb5266,Margo Original Neem Soap 45g,8.24,36,8,98327,2373.12,2022-05-12 01:13:22
162084,61dc79daa4,Rbn Laung 50g,77.91,9,2,130562,1402.38,2022-06-21 01:43:09
130665,619cabccac,Lakme Peach Milk Light Weight Moisturiser 60ml,80.23,6,1,105829,481.38,2022-05-12 20:07:35
130665,60decaf73e,Sensodyne Sensitive Toothpaste Fresh Gel 75g,111.44,6,1,105829,668.64,2022-05-12 20:07:35
132478,60a3b5ab98,Rin Ala Bleach 500 ml,66.27,24,1,86813,1590.48,2022-05-15 11:42:20
132478,60caeb8127,Sunsilk Lusciously Thick & Long Shampoo 650ml,360.75,6,1,86813,2164.5,2022-05-15 11:42:20
132478,61580322b3,Clinic Plus Shampoo 1L,441.31,4,1,86813,1765.24,2022-05-15 11:42:20
149944,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,715,1,7,59574,5005,2022-06-05 18:51:15
149944,60d17870c5,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 50g,55.43,24,2,59574,2660.64,2022-06-05 18:51:15
